"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2","SecondSanCheck","SecondSanCheck"
"SHW08","False","True","3","1","0","1","2","True","Ersteres","100","6.70343","2.991943","True","True"
"SHW08","False","True","3","3","0","2","0","False","Ersteres","100","3.730133","2.022278","True","True"
"SHW08","False","True","3","0","2","1","5","True","Zweiteres","100","25.52148","1.68811","True","True"
"SHW08","False","True","3","0","1","1","3","True","Zweiteres","100","3.485596","1.808838","True","True"
"UEB04","True","True","2","0","0","1","5","False","Zweiteres","100","8.577179","3.888153","True","True"
"UEB04","True","True","2","0","0","0","1","True","Ersteres","100","9.355438","2.093964","True","True"
"UEB04","True","True","2","2","0","2","0","True","Zweiteres","38","31.23297","7.445343","True","True"
"UEB04","True","True","2","0","2","1","5","False","Zweiteres","100","6.226776","1.346222","True","True"
"UEB04","True","True","2","1","0","1","2","True","Zweiteres","35","7.124146","4.592804","True","True"
"UEB04","True","True","2","3","0","2","0","True","Ersteres","32","15.00394","1.985138","True","True"
"UEB04","True","True","2","0","1","1","3","False","Zweiteres","76","2.516052","2.677734","True","True"
"UEB04","True","True","2","1","0","2","4","False","Ersteres","83","11.0733","4.229431","True","True"
"AKR04","True","False","0","0","0","1","5","False","Zweiteres","100","9.174507","3.626274","True","True"
"AKR04","True","False","0","0","0","0","1","True","Ersteres","100","5.329208","2.40062","True","True"
"AKR04","True","False","0","2","0","2","0","False","Zweiteres","39","4.491333","7.147675","True","True"
"AKR04","True","False","0","3","0","2","0","False","Ersteres","96","3.035614","5.922516","True","True"
"AKR04","True","False","0","0","2","1","5","False","Ersteres","20","8.174561","7.653015","True","True"
"AKR04","True","False","0","1","0","1","2","True","Ersteres","79","1.727509","4.762177","True","True"
"AKR04","True","False","0","0","1","1","3","True","Zweiteres","40","6.538696","8.529419","True","True"
"AKR04","True","False","0","1","0","2","4","True","Ersteres","62","6.322083","5.584961","True","True"
"KSW06","False","False","3","0","0","1","5","True","Zweiteres","30","13.48024","6.056229","True","True"
"KSW06","False","False","3","0","0","0","1","False","Zweiteres","91","0.8309479","1.760422","True","True"
"KSW06","False","False","3","1","0","2","4","False","Ersteres","65","1.16861","3.410919","True","True"
"KSW06","False","False","3","0","1","1","3","False","Ersteres","83","1.918854","3.230652","True","True"
"KSW06","False","False","3","0","2","1","5","False","Ersteres","91","1.666504","2.199982","True","True"
"KSW06","False","False","3","1","0","1","2","False","Ersteres","85","0.9194336","1.225159","True","True"
"KSW06","False","False","3","3","0","2","0","True","Zweiteres","20","2.355225","2.213226","True","True"
"KSW06","False","False","3","2","0","2","0","False","Zweiteres","89","0.6708374","1.418457","True","True"
"AGM10","False","True","3","0","0","1","5","True","Ersteres","100","7.433899","13.27431","True","True"
"AGM10","False","True","3","0","0","0","1","False","Zweiteres","100","1.488007","2.085938","True","True"
"AGM10","False","True","3","1","0","1","2","True","Ersteres","71","10.62689","10.76251","True","True"
"AGM10","False","True","3","0","2","1","5","True","Zweiteres","14","67.99582","7.265778","True","True"
"AGM10","False","True","3","0","1","1","3","False","Zweiteres","32","19.46533","3.041809","True","True"
"AGM10","False","True","3","3","0","2","0","False","Zweiteres","0","1.161499","6.522827","True","True"
"AGM10","False","True","3","1","0","2","4","True","Ersteres","75","1.61084","3.795898","True","True"
"AGM10","False","True","3","2","0","2","0","True","Ersteres","25","24.99487","1.86792","True","True"
"POM09","False","False","3","0","0","1","5","True","Ersteres","67","9.802383","6.002853","True","True"
"POM09","False","False","3","0","0","0","1","False","Zweiteres","100","3.856262","2.130524","True","True"
"POM09","False","False","3","0","1","1","3","False","Ersteres","83","2.59964","3.018799","True","True"
"POM09","False","False","3","3","0","2","0","True","Zweiteres","100","1.976196","1.676208","True","True"
"POM09","False","False","3","0","2","1","5","True","Ersteres","0","3.244598","1.748108","True","True"
"POM09","False","False","3","1","0","2","4","False","Zweiteres","38","1.270264","1.723328","True","True"
"POM09","False","False","3","1","0","1","2","False","Zweiteres","77","0.9419556","1.995605","True","True"
"POM09","False","False","3","2","0","2","0","True","Zweiteres","0","4.640381","1.380432","True","True"
"ARB02","True","False","0","0","0","1","5","True","Ersteres","100","22.55358","4.345192","True","True"
"ARB02","True","False","0","0","0","0","1","False","Zweiteres","100","2.494843","1.783142","True","True"
"ARB02","True","False","0","1","0","2","4","True","Ersteres","100","2.378464","1.296326","True","True"
"ARB02","True","False","0","2","0","2","0","True","Zweiteres","16","8.640839","2.1604","True","True"
"ARB02","True","False","0","0","2","1","5","True","Zweiteres","37","8.241852","3.786072","True","True"
"ARB02","True","False","0","1","0","1","2","False","Zweiteres","63","1.49704","1.641663","True","True"
"ARB02","True","False","0","3","0","2","0","False","Ersteres","71","1.981628","1.65976","True","True"
"ARB02","True","False","0","0","1","1","3","True","Zweiteres","69","3.030823","3.537048","True","True"
"GLF06","False","True","1","0","0","1","5","False","Zweiteres","31","33.23992","9.450592","True","True"
"GLF06","False","True","1","0","0","0","1","False","Zweiteres","100","5.861084","2.246262","True","True"
"GLF06","False","True","1","2","0","2","0","True","Zweiteres","100","1.891113","1.897095","True","True"
"GLF06","False","True","1","0","1","1","3","False","Zweiteres","11","23.62354","3.484955","True","True"
"GLF06","False","True","1","3","0","2","0","False","Ersteres","100","2.360352","3.056976","True","True"
"GLF06","False","True","1","0","2","1","5","True","Ersteres","18","4.435547","3.20462","True","True"
"GLF06","False","True","1","1","0","1","2","False","Zweiteres","46","2.126831","3.214081","True","True"
"GLF06","False","True","1","1","0","2","4","False","Zweiteres","20","12.15637","4.319214","True","True"
"BFU06","True","True","2","0","0","1","5","True","Ersteres","86","13.96468","8.062111","True","True"
"BFU06","True","True","2","0","0","0","1","True","Ersteres","100","7.086212","2.854813","True","True"
"BFU06","True","True","2","3","0","2","0","False","Zweiteres","28","18.27298","9.37207","True","True"
"BFU06","True","True","2","0","1","1","3","False","Ersteres","71","3.706635","7.820526","True","True"
"BFU06","True","True","2","0","2","1","5","False","Zweiteres","73","4.072571","2.595551","True","True"
"BFU06","True","True","2","1","0","1","2","False","Ersteres","100","2.516846","2.442322","True","True"
"BFU06","True","True","2","2","0","2","0","True","Ersteres","94","5.610657","4.207581","True","True"
"BFU06","True","True","2","1","0","2","4","True","Zweiteres","48","3.67926","3.960938","True","True"
"ALD05","True","False","1","0","0","1","5","False","Zweiteres","68","4.894028","16.71711","True","True"
"ALD05","True","False","1","0","0","0","1","False","Zweiteres","58","5.655136","8.965942","True","True"
"ALD05","True","False","1","3","0","2","0","True","Zweiteres","78","3.991241","5.235077","True","True"
"ALD05","True","False","1","1","0","2","4","True","Ersteres","50","4.372223","4.541412","True","True"
"ALD05","True","False","1","1","0","1","2","False","Zweiteres","63","3.541473","5.315948","True","True"
"ALD05","True","False","1","0","2","1","5","False","Ersteres","32","3.781464","3.15448","True","True"
"ALD05","True","False","1","0","1","1","3","True","Zweiteres","50","6.202026","1.694519","True","True"
"ALD05","True","False","1","2","0","2","0","False","Ersteres","67","3.353577","7.871704","True","True"
"ATC06","True","True","1","0","0","1","5","True","Ersteres","100","11.79687","5.750702","False","False"
"ATC06","True","True","1","0","0","0","1","False","Zweiteres","100","6.505066","2.754593","False","False"
"ATC06","True","True","1","3","0","2","0","True","Zweiteres","100","5.732529","3.057983","False","False"
"ATC06","True","True","1","1","0","1","2","True","Ersteres","100","3.011902","1.880432","False","False"
"ATC06","True","True","1","2","0","2","0","False","Ersteres","100","9.54187","2.867706","False","False"
"ATC06","True","True","1","1","0","2","4","True","Zweiteres","23","22.17996","9.720947","False","False"
"ATC06","True","True","1","0","1","1","3","True","Zweiteres","34","6.031738","4.892151","False","False"
"ATC06","True","True","1","0","2","1","5","True","Zweiteres","35","6.681274","2.913513","False","False"
"PAH09","False","True","2","0","0","1","5","False","Zweiteres","35","26.56113","9.773804","False","False"
"PAH09","False","True","2","0","0","0","1","True","Ersteres","100","3.677032","1.885437","False","False"
"PAH09","False","True","2","2","0","2","0","True","Zweiteres","34","18.81473","8.774261","False","False"
"PAH09","False","True","2","3","0","2","0","False","Ersteres","68","5.403687","4.090576","False","False"
"PAH09","False","True","2","0","1","1","3","False","Ersteres","64","15.99188","6.682617","False","False"
"PAH09","False","True","2","0","2","1","5","False","Zweiteres","66","4.284607","11.62292","False","False"
"PAH09","False","True","2","1","0","2","4","False","Ersteres","33","7.67572","5.840271","False","False"
"PAH09","False","True","2","1","0","1","2","True","Zweiteres","87","16.12225","3.525757","False","False"
"MSW06","True","False","2","0","0","1","5","True","Ersteres","63","10.9072","5.869652","True","True"
"MSW06","True","False","2","0","0","0","1","True","Ersteres","100","5.228821","7.080215","True","True"
"MSW06","True","False","2","0","2","1","5","True","Zweiteres","66","4.869202","3.709106","True","True"
"MSW06","True","False","2","0","1","1","3","True","Zweiteres","65","2.442261","1.578827","True","True"
"MSW06","True","False","2","1","0","1","2","True","Ersteres","38","3.394897","1.073151","True","True"
"MSW06","True","False","2","3","0","2","0","True","Zweiteres","87","4.191071","3.906921","True","True"
"MSW06","True","False","2","1","0","2","4","False","Zweiteres","65","2.3237","2.233582","True","True"
"MSW06","True","False","2","2","0","2","0","True","Zweiteres","100","4.847656","1.943848","True","True"
